Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3,28.65,0,0.0,9,75.05,0.066666667,0.111111111,0.0,0.0,Sep,3,2,4,3,Returning_Visitor,0,0
1,114.8,0,0.0,10,951.4333332999998,0.0,0.018181818,0.0,0.0,Sep,3,2,6,1,Returning_Visitor,0,0
3,76.5,0,0.0,55,2846.295305,0.010344828,0.028962492000000003,0.0,0.0,Jul,2,2,1,13,Returning_Visitor,0,0
10,150.0,0,0.0,24,304.5230769,0.0,0.007993196999999999,0.0,0.0,May,1,1,3,2,Returning_Visitor,0,0
0,0.0,0,0.0,12,375.0,0.016666667,0.058333333,0.0,0.0,Feb,3,2,4,1,Returning_Visitor,0,0
2,98.6,0,0.0,11,1200.2,0.014285714,0.028571429,18.41056693,0.0,Nov,2,6,2,1,Returning_Visitor,1,0
8,228.83333330000002,1,61.0,66,1505.333333,0.0,0.009109731,0.0,0.0,May,2,10,4,2,Returning_Visitor,0,0
1,43.0,1,0.0,3,65.0,0.0,0.04,0.0,0.6,May,2,2,1,4,Returning_Visitor,0,0
0,0.0,0,0.0,8,120.5,0.05,0.1125,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,1,0
5,147.75,0,0.0,44,670.3,0.012765957,0.023404255,0.0,0.0,May,2,2,4,3,Returning_Visitor,0,0
0,0.0,0,0.0,64,3025.058333,0.003125,0.018958333,0.0,0.0,Nov,3,2,2,2,Returning_Visitor,0,0
4,183.6,0,0.0,19,457.9,0.0,0.022222222000000003,0.0,0.0,Nov,1,1,1,4,Returning_Visitor,1,0
4,54.8,0,0.0,3,20.25714286,0.0,0.028571429,0.0,0.0,Aug,1,1,3,2,Returning_Visitor,0,0
0,0.0,0,0.0,6,30.0,0.18333333300000001,0.18888888899999998,0.0,0.8,May,3,2,6,1,Returning_Visitor,0,0
0,0.0,1,28.0,13,474.66666669999995,0.0,0.014285714,33.41,0.0,Mar,2,2,1,6,Returning_Visitor,0,1
0,0.0,0,0.0,2,19.2,0.1,0.15,0.0,0.0,Sep,3,2,3,1,Returning_Visitor,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,4,1,1,5,Returning_Visitor,0,0
14,662.5357142999999,2,58.0,41,854.2863248,0.01875,0.021194084,10.17225,0.0,May,3,2,4,4,Returning_Visitor,1,1
0,0.0,0,0.0,47,1423.0,0.004347826,0.013768116,0.0,0.0,Sep,2,2,7,1,Returning_Visitor,0,0
9,122.0,1,87.0,50,1694.7976190000002,0.008928571,0.018154761999999998,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,1,0
2,78.0,0,0.0,22,325.0,0.0,0.007246376999999999,19.10349568,0.0,Dec,4,1,3,1,Returning_Visitor,1,1
2,51.0,2,99.5,35,1475.266667,0.006944444,0.024867725,27.44491667,0.0,May,2,4,2,4,Returning_Visitor,1,1
2,28.0,0,0.0,25,384.15714289999994,0.0074074069999999995,0.008333333,0.0,0.0,May,2,2,4,4,Returning_Visitor,0,0
0,0.0,0,0.0,2,254.0,0.0,0.1,0.0,0.0,Mar,3,2,4,1,Returning_Visitor,0,0
0,0.0,0,0.0,4,88.0,0.0,0.05,0.0,0.0,Feb,4,1,1,3,Returning_Visitor,0,0
7,312.8,1,4.0,155,2374.966713,0.025906525,0.039077841,0.0,0.0,Jul,3,2,4,13,Returning_Visitor,0,0
2,29.5,0,0.0,36,1653.395833,0.005555556,0.022839506000000002,68.25041784,0.0,Dec,3,2,1,2,Returning_Visitor,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,Feb,4,2,1,3,Returning_Visitor,0,0
1,284.0,0,0.0,18,2014.4166670000002,0.0025,0.034166667000000005,9.964444223,0.0,Nov,1,1,3,2,Returning_Visitor,1,0
0,0.0,1,11.0,54,1299.196667,0.0036363640000000004,0.022545455,0.0,0.0,Sep,1,1,3,2,Returning_Visitor,1,0
0,0.0,0,0.0,14,116.83333329999999,0.06428571400000001,0.085714286,0.0,0.6,May,2,2,2,3,Returning_Visitor,0,0
2,35.8,0,0.0,27,785.05,0.044047619,0.069642857,0.0,0.0,Jul,2,2,4,13,Returning_Visitor,1,0
9,122.2,0,0.0,51,2303.96,0.019496855,0.036855346000000004,0.0,0.0,Aug,2,4,4,2,Returning_Visitor,0,0
0,0.0,0,0.0,8,623.0769231,0.0,0.010884353999999999,0.0,0.0,May,3,2,4,3,Returning_Visitor,0,0
0,0.0,0,0.0,12,153.625,0.0,0.008333333,0.0,0.0,Nov,2,2,3,2,New_Visitor,0,1
3,171.375,0,0.0,29,1343.9464289999999,0.035714286,0.034983766,0.0,0.0,Nov,3,2,8,13,Returning_Visitor,1,0
3,92.16666667,1,39.0,46,1388.866667,0.004166667,0.029444444,24.40764444,0.0,May,2,4,2,2,Returning_Visitor,0,0
11,334.75,0,0.0,20,598.7785713999999,0.0,0.007692308,26.59353846,0.2,May,2,10,1,5,New_Visitor,0,1
0,0.0,0,0.0,17,290.8333333,0.0,0.0125,0.0,0.4,May,2,2,3,2,Returning_Visitor,0,0
3,102.8,0,0.0,25,1109.233333,0.0,0.0016666670000000001,61.30486592,0.0,Aug,2,2,6,5,New_Visitor,0,1
6,143.0,0,0.0,32,2289.1,0.0,0.001015625,62.33035594,0.0,Nov,3,2,9,3,New_Visitor,1,0
10,263.3583333,0,0.0,69,3416.279167,0.012004662,0.019056732,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,0,1
0,0.0,0,0.0,35,897.6666667000002,0.011764706000000002,0.017016807,5.220705882,0.0,May,3,2,2,3,Returning_Visitor,0,1
0,0.0,0,0.0,27,1739.25,0.022222222000000003,0.039506173,0.0,0.6,May,2,2,7,11,Returning_Visitor,0,0
8,96.75,1,73.75,64,2527.083333,0.0,0.005239899,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,0,0
0,0.0,0,0.0,36,788.5,0.0,0.025,0.0,0.0,Nov,2,6,3,3,Returning_Visitor,0,0
5,132.46666670000002,0,0.0,59,1660.222222,0.0,0.011753515,6.475910157,0.0,Mar,3,2,2,1,Returning_Visitor,0,0
9,433.8,2,6.0,28,728.7,0.0,0.009803922,0.0,0.0,Oct,2,10,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,28,1202.0,0.0,0.014285714,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,0,0
4,298.0,1,0.0,14,625.0,0.0,0.0125,0.0,0.0,May,1,1,6,2,New_Visitor,0,0
0,0.0,0,0.0,30,1254.2952380000002,0.006666666999999999,0.014666667,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,1,0
0,0.0,0,0.0,16,154.83333330000002,0.0,0.00625,0.0,0.0,Mar,2,4,7,1,Returning_Visitor,0,0
0,0.0,0,0.0,16,280.5,0.0,0.0125,0.0,0.0,May,4,1,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,3,2,3,3,Returning_Visitor,0,0
0,0.0,0,0.0,22,555.8666667,0.00952381,0.019047619,0.0,0.0,May,3,2,3,13,Returning_Visitor,1,0
5,141.14,0,0.0,12,305.24,0.0,0.013333333000000001,0.0,0.0,June,2,2,9,3,Returning_Visitor,0,0
7,280.0,0,0.0,21,612.75,0.0,0.008695652,43.81043478,0.0,May,2,2,2,1,Returning_Visitor,0,1
3,47.8,0,0.0,33,451.1890072,0.0,0.00240967,0.0,0.0,Aug,1,1,2,3,Returning_Visitor,1,0
5,263.0,0,0.0,3,212.0,0.0,0.028571429,0.0,0.0,Mar,1,1,9,8,New_Visitor,0,0
2,96.0,2,18.0,53,2130.025,0.0,0.010061728,0.0,0.0,May,2,2,3,4,Returning_Visitor,0,0
2,67.0,0,0.0,4,36.0,0.0,0.033333333,0.0,0.0,May,2,2,4,1,Returning_Visitor,0,0
2,35.3,0,0.0,3,18.1,0.033333333,0.061111110999999996,0.0,0.0,Jul,3,2,3,3,Returning_Visitor,1,1
12,238.4833333,0,0.0,13,269.2333333,0.0,0.01,0.0,0.0,Dec,2,10,1,3,New_Visitor,0,0
0,0.0,0,0.0,6,118.33333329999999,0.033333333,0.04444444400000001,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,1,0
9,233.5,2,102.0,81,2477.666667,0.001149425,0.011954023000000001,0.0,0.0,May,2,2,1,2,Returning_Visitor,0,0
0,0.0,0,0.0,9,668.0,0.0,0.022222222000000003,0.0,0.0,Nov,2,4,9,6,Returning_Visitor,0,0
2,13.0,0,0.0,23,855.1666667000002,0.008,0.025333333,0.0,0.0,Mar,2,5,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,3,54.5,0.0,0.066666667,0.0,0.0,Nov,2,5,2,3,Returning_Visitor,0,0
0,0.0,0,0.0,4,26.0,0.05,0.1,0.0,0.4,May,2,2,1,13,Returning_Visitor,0,0
0,0.0,0,0.0,98,3986.789646,0.006122449,0.027110844,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,0,0
0,0.0,0,0.0,28,160.0,0.0,0.014285714,0.0,0.6,May,2,2,2,2,Returning_Visitor,0,0
1,8.0,0,0.0,33,636.5833332999999,0.0,0.00625,0.0,0.0,Dec,3,2,1,2,New_Visitor,0,0
4,255.5,0,0.0,14,770.5,0.0,0.002666667,0.0,0.0,Nov,3,2,7,8,Returning_Visitor,1,0
5,139.9833333,0,0.0,27,677.8833333,0.0,0.006060606,0.0,0.0,Dec,1,2,1,2,New_Visitor,1,0
0,0.0,0,0.0,51,1620.183333,0.004313725,0.02129085,0.0,1.0,May,2,2,8,3,Returning_Visitor,1,0
0,0.0,0,0.0,17,857.0,0.023529412000000003,0.07647058799999999,0.0,0.0,May,4,2,4,2,Returning_Visitor,0,0
0,0.0,0,0.0,50,3002.902778,0.0020833329999999997,0.013611111,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,2,2,3,Returning_Visitor,0,0
3,35.0,0,0.0,7,117.08333329999999,0.0,0.04444444400000001,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0,0
3,134.0,0,0.0,5,78.5,0.0,0.025,0.0,0.0,May,2,2,7,2,Returning_Visitor,1,0
6,276.75,0,0.0,12,342.125,0.0,0.007142857,0.0,0.0,Nov,1,2,3,2,New_Visitor,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,3,2,2,1,Returning_Visitor,1,0
0,0.0,0,0.0,9,171.0,0.022222222000000003,0.066666667,0.0,0.0,Mar,2,10,4,3,Returning_Visitor,0,0
2,31.1,3,31.2,18,792.7333332999999,0.013043478,0.048115942,8.611221424,0.0,June,2,5,3,20,Returning_Visitor,0,0
18,257.5625,3,70.25,247,10415.325659999999,0.011229303999999999,0.029681426,0.0,0.0,Nov,2,2,6,1,Returning_Visitor,0,0
10,156.83333330000002,2,14.0,51,865.6722222000001,0.0074074069999999995,0.019191918999999998,0.0,0.0,May,2,2,1,1,Returning_Visitor,0,0
4,86.0,0,0.0,34,4656.8003659999995,0.006306305999999999,0.038438438,5.185457275,0.0,May,2,2,1,2,Returning_Visitor,0,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,May,3,2,3,4,Returning_Visitor,1,0
3,421.0,0,0.0,4,110.5,0.0,0.011111111000000002,0.0,0.0,Mar,3,2,8,2,New_Visitor,1,0
18,514.075,4,67.5,178,6630.479365,0.003645833,0.010805067,0.0,0.0,Nov,3,2,1,8,Returning_Visitor,0,1
0,0.0,0,0.0,6,134.0,0.066666667,0.094444444,0.0,0.0,May,1,1,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,12,810.0,0.0,0.016666667,0.0,0.0,Mar,2,2,6,10,Returning_Visitor,0,0
2,20.75,0,0.0,22,868.6785714,0.002777778,0.019722222,62.51664293,0.0,Dec,2,2,1,2,Returning_Visitor,0,0
2,21.0,0,0.0,11,660.1666667000001,0.0,0.016666667,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,0,0
2,45.0,0,0.0,8,71.0,0.022222222000000003,0.04444444400000001,0.0,0.0,May,2,2,1,13,Returning_Visitor,0,0
5,50.0,0,0.0,106,3095.200725,0.012612613,0.034684685,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,0,0
0,0.0,0,0.0,6,192.08333330000002,0.04444444400000001,0.035555556,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,0,0
4,122.0,3,124.0,12,1040.333333,0.0,0.010526316,0.0,0.0,May,2,2,5,2,Returning_Visitor,0,0
3,96.0,0,0.0,11,565.0,0.0,0.011111111000000002,0.0,0.0,May,3,2,6,14,New_Visitor,1,0
0,0.0,8,707.5,51,3981.8924840000004,0.003389831,0.015404896000000001,0.0,0.4,May,2,2,8,3,Returning_Visitor,0,0
0,0.0,1,15.0,25,1235.65,0.041666667000000004,0.05327381,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,1,0
0,0.0,0,0.0,1,68.0,0.0,0.1,0.0,0.0,May,2,2,3,2,Returning_Visitor,0,0
0,0.0,0,0.0,27,1192.22619,0.0,0.0016,0.0,0.0,May,3,2,3,4,Returning_Visitor,1,0
0,0.0,0,0.0,6,98.73333333,0.0,0.033333333,0.0,0.0,Sep,3,2,1,2,Returning_Visitor,1,0
4,60.0,2,83.5,125,3727.3238100000003,0.0,0.001158605,0.0,0.0,May,2,2,7,2,Returning_Visitor,0,0
10,291.23571430000004,0,0.0,36,940.1044266000001,0.0,0.002845528,87.30695843,0.0,Aug,2,2,2,2,Returning_Visitor,0,1
0,0.0,0,0.0,2,56.0,0.0,0.1,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,3,3,Returning_Visitor,0,0
7,228.25,0,0.0,39,968.0924451,0.01547619,0.023015873,7.497155058,0.0,Nov,3,2,1,1,Returning_Visitor,0,0
0,0.0,0,0.0,2,41.5,0.0,0.1,0.0,0.0,Dec,2,2,5,1,Returning_Visitor,0,0
0,0.0,0,0.0,2,14.0,0.0,0.1,0.0,0.2,May,3,2,3,1,Returning_Visitor,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,8,13,9,20,Other,0,0
0,0.0,0,0.0,6,42.0,0.033333333,0.05,0.0,0.0,Nov,2,2,9,3,Returning_Visitor,0,0
0,0.0,0,0.0,9,389.0,0.0,0.011111111000000002,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,1,0
0,0.0,2,20.2,11,473.83333330000005,0.0,0.025,0.0,0.0,June,3,2,8,3,Returning_Visitor,0,0
5,67.5,3,245.0,32,1929.329762,0.0,0.00430839,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,0,0
0,0.0,0,0.0,19,806.8333332999999,0.0,0.010526316,28.03452632,0.2,May,2,2,2,2,Returning_Visitor,0,1
4,68.5,0,0.0,152,5426.823764,0.005228758,0.018756793,0.0,0.0,Nov,2,2,4,10,Returning_Visitor,0,0
3,41.2,1,99.8,2,10.0,0.0,0.033333333,0.0,0.0,Nov,1,2,4,2,Returning_Visitor,0,0
4,43.46666667,0,0.0,4,27.26666667,0.0,0.028571429,0.0,0.0,Sep,1,1,1,5,New_Visitor,0,1
5,44.75,3,51.5,107,3074.852778,0.015454545,0.026239965,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,1,0
12,217.64912280000001,4,1009.733333,38,1639.0693609999998,0.02173913,0.031621722000000005,5.287005762,0.0,Sep,3,2,6,1,Returning_Visitor,1,0
0,0.0,0,0.0,26,2351.7,0.008,0.034666667000000005,0.0,0.0,May,2,6,8,3,Returning_Visitor,0,0
7,65.83333333,2,39.66666667,135,5520.175504999999,0.002962963,0.010258136999999999,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,0,0
2,136.66666669999998,1,9.5,20,1572.5714289999999,0.0,0.015873016,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,0,0
3,29.0,0,0.0,57,1191.8875,0.019298246,0.030732713999999998,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,1,0
0,0.0,2,36.5,41,1383.661111,0.002790698,0.011436389,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,0,0
0,0.0,0,0.0,4,36.0,0.1,0.15,0.0,0.6,May,2,5,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,3,106.5,0.0,0.033333333,0.0,0.0,May,3,2,2,13,Returning_Visitor,0,0
3,19.0,0,0.0,53,2544.166667,0.00617284,0.016049383,0.0,0.0,May,2,2,3,2,Returning_Visitor,0,0
0,0.0,0,0.0,21,795.3611111,0.041269841,0.058571429,0.0,0.0,Dec,1,2,1,3,Returning_Visitor,0,0
4,127.0,0,0.0,32,2423.75,0.002777778,0.021296296,23.61948148,0.0,May,1,1,3,4,Returning_Visitor,0,1
2,18.0,0,0.0,5,298.0,0.0,0.028571429,0.0,0.8,Feb,2,2,8,4,Returning_Visitor,0,0
5,69.9,0,0.0,62,1846.6666670000002,0.006060606,0.018939394,0.0,0.0,Aug,2,2,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,6,177.5,0.033333333,0.04444444400000001,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,0,0
3,154.0,2,107.0,58,1978.214286,0.0,0.000409836,0.0,0.6,May,2,5,3,2,New_Visitor,0,0
0,0.0,0,0.0,3,48.0,0.066666667,0.066666667,0.0,0.0,May,1,1,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,9,79.75,0.0,0.025,0.0,0.0,Dec,2,4,1,2,Returning_Visitor,1,0
2,287.2,0,0.0,16,473.28333330000004,0.0,0.0022222220000000003,0.0,0.0,Oct,2,2,1,2,New_Visitor,1,0
0,0.0,0,0.0,7,116.5,0.028571429,0.057142857000000005,0.0,0.0,May,1,1,3,3,Returning_Visitor,1,0
0,0.0,0,0.0,22,622.25,0.003030303,0.006060606,0.0,0.2,Feb,2,5,1,4,Returning_Visitor,0,0
0,0.0,0,0.0,4,214.0,0.0,0.05,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,0,0
2,79.6,3,332.08,34,1011.016667,0.018918919,0.043243243,5.128358233,0.0,Oct,2,2,7,1,Returning_Visitor,0,1
1,3.5,0,0.0,49,663.5277778,0.0,0.0053191490000000004,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,0,0
8,103.5,0,0.0,64,1550.2111109999998,0.0,0.016086957,7.868950242,0.0,May,2,2,2,14,Returning_Visitor,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,4,3,2,Returning_Visitor,0,0
0,0.0,0,0.0,19,539.15,0.010526316,0.003947368,0.0,0.0,Nov,3,2,3,3,Returning_Visitor,0,0
0,0.0,2,47.0,32,898.8333332999998,0.068571429,0.102285714,0.0,0.0,May,3,2,4,1,Returning_Visitor,0,0
4,106.5,0,0.0,12,806.25,0.0125,0.029166667,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,0,0
6,101.2,2,438.7,53,1692.6941550000001,0.012068966,0.022197723,0.0,0.0,Aug,3,2,4,1,Returning_Visitor,0,0
1,13.83333333,1,0.0,200,8336.039583,0.004207921,0.017597513000000002,3.730318306,0.0,Nov,2,5,4,1,Returning_Visitor,0,1
1,159.2,0,0.0,21,526.5,0.0,0.009090909,0.0,0.0,Aug,3,2,1,1,Returning_Visitor,1,0
13,301.5616883,1,14.0,55,3328.903752,0.007936508,0.014212018,38.60204838,0.0,Nov,1,1,1,2,Returning_Visitor,0,0
1,41.0,0,0.0,9,314.9,0.0,0.04,0.0,0.0,Mar,1,1,6,9,New_Visitor,1,0
0,0.0,0,0.0,14,1225.0,0.015384615,0.015384615,0.0,0.0,May,1,1,3,2,New_Visitor,0,0
0,0.0,0,0.0,3,27.0,0.066666667,0.133333333,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,0,0
13,228.91666669999998,1,10.0,64,817.0163767000001,0.0,0.013814416000000001,2.995465753,0.0,May,2,5,3,4,New_Visitor,1,0
0,0.0,0,0.0,14,654.875,0.028571429,0.042857143,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,0,0
0,0.0,0,0.0,11,169.375,0.0,0.018181818,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,0,0
0,0.0,0,0.0,11,490.83333330000005,0.0,0.045454545,0.0,0.0,Dec,3,2,6,2,New_Visitor,0,0
19,402.18571430000003,4,116.0,64,3179.354257,0.0025316460000000002,0.016289934,4.6419999999999995,0.0,Mar,2,2,2,2,Returning_Visitor,0,1
0,0.0,0,0.0,11,1435.0,0.054545455,0.109090909,0.0,0.0,May,2,2,1,1,Returning_Visitor,1,0
7,135.91666669999998,0,0.0,43,1719.4166670000002,0.004347826,0.026231884,4.242688406,0.0,May,1,1,3,3,Returning_Visitor,1,0
0,0.0,0,0.0,69,5793.523810000001,0.0,0.007835821,0.0,0.0,Nov,2,2,1,8,New_Visitor,0,0
8,92.93333333,0,0.0,78,2063.642844,0.0074074069999999995,0.011934156000000001,0.0,0.0,Sep,3,2,6,13,Returning_Visitor,0,0
0,0.0,0,0.0,38,935.0,0.0,0.0077694240000000005,0.0,0.0,Nov,2,2,3,11,New_Visitor,0,0
0,0.0,0,0.0,4,226.8,0.04,0.06,12.83702398,0.0,Nov,1,1,6,2,Returning_Visitor,0,1
13,388.3,8,417.0,67,6483.775,0.00375,0.01725,24.27165,0.0,May,2,2,4,2,Returning_Visitor,0,0
0,0.0,0,0.0,11,500.0,0.0,0.02,44.388000000000005,0.0,May,2,2,3,2,Returning_Visitor,0,1
0,0.0,0,0.0,12,250.25,0.05,0.083333333,0.0,0.0,Dec,1,1,1,3,Returning_Visitor,1,0
1,54.5,2,132.5,14,516.5,0.017647059,0.043137255,18.71641694,0.0,Dec,2,2,3,1,Returning_Visitor,0,0
3,52.9,0,0.0,8,278.58,0.0,0.01,26.18180656,0.0,Jul,1,1,1,2,New_Visitor,0,0
8,221.33,2,70.6,63,5245.2776189999995,0.0027397259999999996,0.020091324,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,0,0
0,0.0,0,0.0,5,138.0,0.02,0.1,0.0,0.8,May,2,2,1,4,Returning_Visitor,0,0
4,117.8,0,0.0,12,267.8,0.025,0.04375,0.0,0.0,Sep,3,2,3,13,Returning_Visitor,0,0
10,382.8333333,4,319.3,72,4163.797619,0.000297619,0.010912698,12.0921619,0.0,Mar,2,2,6,2,Returning_Visitor,0,1
3,273.0,0,0.0,11,385.74,0.0,0.007692308,17.81649911,0.0,Oct,2,2,1,2,Returning_Visitor,0,1
1,55.5,0,0.0,53,4048.583333,0.007843137,0.015490196000000001,0.0,0.0,Dec,4,1,1,1,Returning_Visitor,0,0
3,77.5,0,0.0,35,1000.8,0.0,0.013888889,0.0,0.0,Dec,4,2,1,6,Returning_Visitor,0,0
5,69.6,3,53.0,6,92.7,0.0,0.02,0.0,0.0,Jul,2,6,1,3,New_Visitor,1,0
6,214.0,0,0.0,27,830.1041667000001,0.0,0.021428571,0.0,0.0,Dec,1,1,2,2,Returning_Visitor,0,0
1,100.0,0,0.0,9,246.16666669999998,0.0,0.025,0.0,0.0,Dec,3,2,8,2,Returning_Visitor,1,0
0,0.0,0,0.0,7,114.6,0.028571429,0.033333333,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,0,0
0,0.0,0,0.0,5,182.625,0.0,0.008,0.0,0.0,Dec,3,2,8,13,Returning_Visitor,0,0
0,0.0,2,39.66666667,89,3509.1309520000004,0.005617978,0.015248796,42.8662809,0.0,May,2,4,3,6,Returning_Visitor,1,0
0,0.0,0,0.0,9,436.0,0.0,0.025,68.1974018,0.0,Dec,1,2,2,2,New_Visitor,0,1
0,0.0,0,0.0,4,160.5,0.0,0.05,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,0,0
4,80.5,0,0.0,27,472.5,0.0,0.015384615,0.0,0.0,Dec,4,1,3,1,Returning_Visitor,1,0
0,0.0,0,0.0,12,1437.75,0.016666667,0.066666667,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,0,0
0,0.0,0,0.0,3,183.0,0.0,0.066666667,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,1,0
7,52.4,3,202.5,55,1995.4666670000001,0.003333333,0.025396825,1.8315,0.0,May,2,2,6,13,Returning_Visitor,0,0
8,440.10416669999995,7,315.0,63,2162.224767,0.009230769,0.022481685,12.08192262,0.2,May,1,1,1,2,Returning_Visitor,0,0
0,0.0,0,0.0,2,145.5,0.0,0.05,0.0,0.0,Nov,1,1,3,2,New_Visitor,0,0
5,46.5,0,0.0,17,219.5,0.011111111000000002,0.022222222000000003,0.0,0.0,Dec,3,2,2,13,Returning_Visitor,0,0
0,0.0,0,0.0,15,1999.8333329999998,0.015384615,0.020512821,0.0,0.0,May,2,10,7,4,Returning_Visitor,0,0
0,0.0,0,0.0,2,25.0,0.0,0.1,0.0,0.0,May,2,2,1,5,Returning_Visitor,1,0
0,0.0,0,0.0,27,2098.2380949999997,0.037037037,0.043518519000000006,0.0,0.8,May,2,2,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,21,604.5,0.0,0.019047619,0.0,0.0,Nov,2,2,1,13,New_Visitor,0,0
0,0.0,0,0.0,2,171.0,0.0,0.1,0.0,0.0,Mar,3,2,2,2,Returning_Visitor,1,0
0,0.0,0,0.0,18,1659.25,0.0375,0.062202380999999994,0.0,0.0,Nov,2,2,4,10,Returning_Visitor,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,0,0
4,438.8,0,0.0,4,599.0,0.0,0.011111111000000002,0.0,0.0,Aug,3,2,3,5,New_Visitor,1,0
0,0.0,0,0.0,18,437.1875,0.011111111000000002,0.006878306999999999,0.0,0.0,Mar,1,1,7,9,Returning_Visitor,1,0
8,227.5326923,3,292.6842105,66,3025.521713,0.015995116,0.025541275,7.3716826079999995,0.0,Mar,3,2,3,6,Returning_Visitor,0,1
4,126.07692309999999,2,43.33333333,34,1395.4458619999998,0.038927738999999996,0.042311136,48.66071756,0.0,Nov,3,2,1,10,Returning_Visitor,0,1
8,143.16666669999998,1,22.0,87,2531.0604789999998,0.006896551999999999,0.017705157,0.8604847290000001,0.0,May,1,1,1,1,Returning_Visitor,0,0
0,0.0,0,0.0,1,27.2,0.0,0.0,58.37208988,0.0,Nov,2,2,4,20,Returning_Visitor,0,1
2,45.0,2,55.5,4,77.5,0.0,0.033333333,0.0,0.0,May,1,1,2,4,Returning_Visitor,1,0
1,54.4,0,0.0,19,351.4,0.065,0.125,0.0,0.0,Jul,1,1,3,3,Returning_Visitor,0,0
2,123.0,0,0.0,14,239.0,0.0,0.0125,0.0,0.0,Mar,2,2,1,2,New_Visitor,1,0
0,0.0,0,0.0,22,1368.0,0.004545455,0.013636364,0.0,0.0,Nov,2,5,7,3,Returning_Visitor,0,0
0,0.0,0,0.0,97,2300.891317,0.0,0.015730379,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0,0
0,0.0,0,0.0,6,105.0,0.066666667,0.1,0.0,0.0,May,3,2,4,3,Returning_Visitor,0,0
1,28.2,0,0.0,1,0.0,0.0,0.05,0.0,0.0,Sep,1,1,1,5,New_Visitor,0,1
0,0.0,0,0.0,2,21.2,0.0,0.1,0.0,0.0,June,2,2,5,1,Returning_Visitor,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.4,May,2,2,1,1,Returning_Visitor,0,0
4,38.0,3,909.0,23,542.3333332999999,0.0,0.015306122,25.41321429,0.6,May,2,6,1,2,Returning_Visitor,0,1
